# searching chr1
# for transcription factor SPT2
# weak threshold: 0.35
# strong threshold: 0.7

# The following is the outputs of the program in the forwards direction. 
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 
# 
# position  strength  type       
  417     0.6814081018928001      weak  
  722     0.7396072881655757      strong  
  910     0.49425084026180777      weak  
  1502     0.9452503095701397      strong  
  2294     0.5133557403148771      weak  
  2747     0.7607465062798513      strong  
  2814     0.54148239872634      weak  
  3209     0.4368476914912436      weak  
  4022     0.5174243764372899      weak  
  4394     0.6195825225543959      weak  
  4416     0.5019458694498496      weak  
  4429     0.4707235096408986      weak  
  5049     0.932159915089333      strong  
  5085     0.8274367592428798      strong  
  5217     0.9484344595789846      strong  
  5274     0.5351140987086503      weak  
  5301     0.6335574031487705      weak  
  5430     0.35910136210861493      weak  
  5805     0.4707235096408986      weak  
  5861     0.4298602511940562      weak  
  5981     0.35450203431806115      weak  
  6207     0.5024765611179904      weak  
  6424     0.884043870511233      strong  
  6480     0.49770033610472303      weak  
  6587     0.6314346364762073      weak  
  6596     0.6066690252963028      weak  
  6666     0.654785069874403      weak  
  7175     0.8593667079426853      strong  
  7509     0.5294533875818149      weak  
  7796     0.4693967804705466      weak  
  8024     0.5091986555811073      weak  
  8144     0.9569255262692374      strong  
  8475     0.8004599327790552      strong  
  8614     0.6398372545551034      weak  
  8884     0.5174243764372899      weak  
  9005     0.8883778524677163      strong  
  9682     0.42614540951707053      weak  
  9875     0.7856005660711126      strong  
  9965     0.8407924995577569      strong  
  10164     0.36608880240580216      weak  
  10336     0.9356094109322483      strong  
  10519     0.4685122943569786      weak  
  10620     0.6009198655581107      weak  
  10633     0.5380329028834248      weak  
  10850     0.7382805589952237      strong  
  10986     0.3681231204670086      weak  
  11097     0.40146824694852284      weak  
  11128     0.7722448257562355      strong  
  11194     0.4499380859720502      weak  
  11262     0.6058729877940916      weak  
  11443     0.3784716079957544      weak  
  11479     0.9356094109322483      strong  
  11850     0.8918273483106315      strong  
  11994     0.5139748805943746      weak  
  12393     0.695825225543959      weak  
  13110     0.46223244295064564      weak  
  13489     0.4776225013267292      weak  
  13669     0.695825225543959      weak  
  13745     0.35689014682469483      weak  
  14204     0.3999646205554573      weak  
  14465     0.393419423315054      weak  
  14599     0.739518839554219      strong  
  15004     0.8768795329913319      strong  
  15093     0.35689014682469483      weak  
  15120     0.5019458694498496      weak  
  16260     0.5857951530160975      weak  
  16309     0.40173359278259324      weak  
  16332     0.6516893684769148      weak  
  16477     0.4269414470192818      weak  
  16556     0.6033079780647443      weak  
  17122     0.3781178135503272      weak  
  17158     0.512913497258093      weak  
  17240     0.5174243764372899      weak  
  17337     0.421899876171944      weak  
  17445     0.5351140987086503      weak  
  17568     0.6965328144348133      weak  
  17585     0.5351140987086503      weak  
  17623     0.39669202193525555      weak  
  18070     0.8239872633999644      strong  
  18160     0.6130373253139926      weak  
  18420     0.7958606049885015      strong  
  18446     0.4645321068459224      weak  
  19153     0.695825225543959      weak  
  19193     0.912082080311339      strong  
  19317     0.3887316469131434      weak  
  19330     0.6546966212630461      weak  
  19523     0.6930833185918981      weak  
  19856     0.8026711480629752      strong  
  19931     0.8768795329913319      strong  
  20298     0.6531045462586237      weak  
  20704     0.5099062444719618      weak  
  20837     0.35450203431806115      weak  
  21105     0.4304793914735539      weak  
  21146     0.35273306209092514      weak  
  21223     0.4587829471077303      weak  
  21227     0.4106669025296302      weak  
  21477     0.3999646205554573      weak  
  21619     0.721209977003361      strong  
  21679     0.419688660888024      weak  
  21832     0.8239872633999644      strong  
  21889     0.7241287811781354      strong  
  21943     0.5131788430921633      weak  
  21965     0.43410578453918264      weak  
  22065     0.5857951530160975      weak  
  22315     0.49601981248894395      weak  
  22380     0.9601981248894391      strong  
  22422     0.721209977003361      strong  
  22751     0.7679108437997523      strong  
  22758     0.7396072881655757      strong  
  23392     0.5564302140456394      weak  
  23410     0.40642136918450367      weak  
  23566     0.7475676631876881      strong  
  23735     0.9965505041570848      strong  
  23748     0.6173713072704758      weak  
  23892     0.8734300371484167      strong  
  23998     0.932159915089333      strong  
  24282     0.8918273483106315      strong  
  25275     0.46223244295064564      weak  
  27297     0.8336281620378558      strong  
  27477     0.695825225543959      weak  
  27673     0.739518839554219      strong  
  28010     0.9850521846807004      strong  
  28153     0.54148239872634      weak  
  28411     0.6301079073058553      weak  
  28416     0.3932425260923403      weak  
  28488     0.7764019104900053      strong  
  28855     0.884043870511233      strong  
  28952     0.3977534052715372      weak  
  29005     0.36608880240580216      weak  
  29290     0.8124889439235803      strong  
  29498     0.7663187687953298      strong  
  29833     0.599858482221829      weak  
  30014     0.6130373253139926      weak  
  30036     0.48478683884663004      weak  
  30146     0.8274367592428798      strong  
  30211     0.39377321776048113      weak  
  30248     0.5099062444719618      weak  
  30417     0.6350610295418363      weak  
  30633     0.393419423315054      weak  
  30647     0.394303909428622      weak  
  30764     0.39377321776048113      weak  
  31048     0.3836900760658057      weak  
  31291     0.3943923580399787      weak  
  31423     0.46435520962320886      weak  
  31664     0.5141517778170883      weak  
  32040     0.7441181673447727      strong  
  32059     0.3998761719441004      weak  
  32774     0.35450203431806115      weak  
  33117     0.3782947107730408      weak  
  33498     0.5016805236157792      weak  
  33882     0.6808774102246594      weak  
  34671     0.5926941447019282      weak  
  34706     0.4925703166460287      weak  
  35143     0.5754466654873518      weak  
  35147     0.654785069874403      weak  
  35817     0.695825225543959      weak  
  36201     0.49601981248894395      weak  
  36456     0.6994516186095879      weak  
  36479     0.3511409870865027      weak  
  36483     0.41031310808420296      weak  
  36684     0.8453033787369538      strong  
  36696     0.4672740137979833      weak  
  36780     0.8026711480629752      strong  
  37135     0.6335574031487705      weak  
  37334     0.35273306209092514      weak  
  37392     0.5892446488590127      weak  
  37644     0.5048646736246241      weak  
  37756     0.6631876879532992      weak  
  38007     0.47673801521316117      weak  
  38012     0.453122235980895      weak  
  38932     0.7511940562533168      strong  
  38963     0.7856005660711126      strong  
  39156     0.461613302671148      weak  
  39197     0.5091986555811073      weak  
  39459     0.4189810719971696      weak  
  39882     0.9206615956129489      strong  
  40132     0.7856005660711126      strong  
  40374     0.3700689899168582      weak  
  40519     0.5692552626923757      weak  
  40615     0.39651512471254197      weak  
  41367     0.43755528038209796      weak  
  41462     0.7722448257562355      strong  
  41741     0.3860781885724394      weak  
