# searching chr1
# for transcription factor GAT1
# weak threshold: 0.35
# strong threshold: 0.7

# The following is the outputs of the program in the forwards direction. 
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 
# 
# position  strength  type       
  342     0.38602101416171763      weak  
  728     0.44897213339424397      weak  
  755     0.38602101416171763      weak  
  786     0.38602101416171763      weak  
  1167     0.38602101416171763      weak  
  1183     0.38602101416171763      weak  
  1697     0.38602101416171763      weak  
  1823     0.44897213339424397      weak  
  2154     0.44897213339424397      weak  
  2195     0.38602101416171763      weak  
  2786     0.44897213339424397      weak  
  2805     0.44897213339424397      weak  
  3119     0.8195523069894928      strong  
  3151     1.0      strong  
  3206     0.44897213339424397      weak  
  3208     0.38602101416171763      weak  
  3213     0.44897213339424397      weak  
  3230     0.8195523069894928      strong  
  3254     0.44897213339424397      weak  
  3486     0.44897213339424397      weak  
  3539     0.8195523069894928      strong  
  3686     0.44897213339424397      weak  
  3705     0.44897213339424397      weak  
  3739     0.44897213339424397      weak  
  3886     0.44897213339424397      weak  
  3907     1.0      strong  
  3969     0.8195523069894928      strong  
  4367     0.8195523069894928      strong  
  4661     0.44897213339424397      weak  
  4695     0.8195523069894928      strong  
  4717     0.8195523069894928      strong  
  4831     0.44897213339424397      weak  
  4909     0.44897213339424397      weak  
  4921     0.8195523069894928      strong  
  4950     0.44897213339424397      weak  
  5046     0.44897213339424397      weak  
  5307     0.44897213339424397      weak  
  5434     0.38602101416171763      weak  
  5520     0.38602101416171763      weak  
  5698     0.44897213339424397      weak  
  5798     0.44897213339424397      weak  
  5876     0.8195523069894928      strong  
  5900     0.44897213339424397      weak  
  5973     0.38602101416171763      weak  
  6106     0.44897213339424397      weak  
  6123     0.44897213339424397      weak  
  6194     0.38602101416171763      weak  
  6285     0.44897213339424397      weak  
  6428     0.38602101416171763      weak  
  6494     1.0      strong  
  6498     0.38602101416171763      weak  
  6523     1.0      strong  
  6625     0.38602101416171763      weak  
  6708     0.44897213339424397      weak  
  6720     0.38602101416171763      weak  
  6806     0.44897213339424397      weak  
  6831     0.44897213339424397      weak  
  7046     0.38602101416171763      weak  
  7083     0.44897213339424397      weak  
  7085     0.38602101416171763      weak  
  7136     0.38602101416171763      weak  
  7159     0.44897213339424397      weak  
  7247     0.44897213339424397      weak  
  7253     0.8195523069894928      strong  
  7389     0.44897213339424397      weak  
  7481     0.44897213339424397      weak  
  7687     0.38602101416171763      weak  
  7743     0.38602101416171763      weak  
  7775     0.8195523069894928      strong  
  7841     0.44897213339424397      weak  
  7867     0.44897213339424397      weak  
  7883     0.44897213339424397      weak  
  8015     0.44897213339424397      weak  
  8020     0.44897213339424397      weak  
  8280     0.38602101416171763      weak  
  8378     0.38602101416171763      weak  
  8424     0.44897213339424397      weak  
  8449     0.38602101416171763      weak  
  8562     0.44897213339424397      weak  
  8890     0.44897213339424397      weak  
  9076     0.44897213339424397      weak  
  9107     0.44897213339424397      weak  
  9145     0.38602101416171763      weak  
  9349     0.8195523069894928      strong  
  9399     0.44897213339424397      weak  
  9432     0.38602101416171763      weak  
  9560     0.38602101416171763      weak  
  9579     0.44897213339424397      weak  
  9587     0.38602101416171763      weak  
  9608     0.44897213339424397      weak  
  9635     0.44897213339424397      weak  
  9668     1.0      strong  
  9827     1.0      strong  
  10047     0.38602101416171763      weak  
  10064     0.8195523069894928      strong  
  10197     0.38602101416171763      weak  
  10398     0.44897213339424397      weak  
  10854     0.38602101416171763      weak  
  10992     0.38602101416171763      weak  
  11043     0.38602101416171763      weak  
  11048     0.38602101416171763      weak  
  11062     0.44897213339424397      weak  
  11132     0.8195523069894928      strong  
  11202     0.38602101416171763      weak  
  11296     0.44897213339424397      weak  
  11320     0.44897213339424397      weak  
  11375     0.8195523069894928      strong  
  11397     0.38602101416171763      weak  
  11544     0.38602101416171763      weak  
  11549     0.44897213339424397      weak  
  11594     0.38602101416171763      weak  
  12192     0.44897213339424397      weak  
  12527     0.8195523069894928      strong  
  12869     0.44897213339424397      weak  
  12972     0.44897213339424397      weak  
  13057     0.44897213339424397      weak  
  13087     0.44897213339424397      weak  
  13209     0.44897213339424397      weak  
  13497     0.44897213339424397      weak  
  13893     1.0      strong  
  14129     0.38602101416171763      weak  
  14458     0.44897213339424397      weak  
  14619     0.44897213339424397      weak  
  14624     0.8195523069894928      strong  
  14777     0.44897213339424397      weak  
  14896     0.38602101416171763      weak  
  14914     0.38602101416171763      weak  
  14936     0.44897213339424397      weak  
  15126     1.0      strong  
  15160     0.44897213339424397      weak  
  15491     0.44897213339424397      weak  
  15594     0.38602101416171763      weak  
  15978     0.8195523069894928      strong  
  16169     0.44897213339424397      weak  
  16221     1.0      strong  
  16234     0.44897213339424397      weak  
  16248     0.44897213339424397      weak  
  16351     0.38602101416171763      weak  
  16457     0.38602101416171763      weak  
  16501     0.38602101416171763      weak  
  16587     0.44897213339424397      weak  
  16638     0.8195523069894928      strong  
  16722     0.8195523069894928      strong  
  16747     0.38602101416171763      weak  
  16769     0.38602101416171763      weak  
  16907     0.38602101416171763      weak  
  16951     0.38602101416171763      weak  
  16995     0.38602101416171763      weak  
  17001     0.44897213339424397      weak  
  17090     0.38602101416171763      weak  
  17126     0.8195523069894928      strong  
  17270     1.0      strong  
  17341     0.44897213339424397      weak  
  17358     1.0      strong  
  17536     0.44897213339424397      weak  
  18501     0.38602101416171763      weak  
  18516     0.44897213339424397      weak  
  18896     0.38602101416171763      weak  
  19018     0.44897213339424397      weak  
  19321     0.44897213339424397      weak  
  19356     0.44897213339424397      weak  
  19377     0.38602101416171763      weak  
  19395     0.38602101416171763      weak  
  19424     0.44897213339424397      weak  
  19488     0.44897213339424397      weak  
  19689     0.38602101416171763      weak  
  19704     0.38602101416171763      weak  
  19856     0.44897213339424397      weak  
  20015     0.44897213339424397      weak  
  20214     0.44897213339424397      weak  
  20216     0.44897213339424397      weak  
  20420     0.44897213339424397      weak  
  20497     1.0      strong  
  20660     0.44897213339424397      weak  
  20695     0.44897213339424397      weak  
  20807     0.44897213339424397      weak  
  21024     0.44897213339424397      weak  
  21042     0.44897213339424397      weak  
  21170     0.44897213339424397      weak  
  21178     0.44897213339424397      weak  
  21287     0.44897213339424397      weak  
  21305     0.44897213339424397      weak  
  21516     0.38602101416171763      weak  
  21596     1.0      strong  
  21685     0.44897213339424397      weak  
  21687     0.44897213339424397      weak  
  21731     0.44897213339424397      weak  
  21869     0.38602101416171763      weak  
  21973     0.44897213339424397      weak  
  22054     0.38602101416171763      weak  
  22108     0.44897213339424397      weak  
  22136     0.38602101416171763      weak  
  22363     0.8195523069894928      strong  
  22410     0.38602101416171763      weak  
  22432     0.44897213339424397      weak  
  22469     0.8195523069894928      strong  
  22606     0.44897213339424397      weak  
  22611     0.38602101416171763      weak  
  22713     0.44897213339424397      weak  
  22755     0.44897213339424397      weak  
  22788     0.44897213339424397      weak  
  22835     0.44897213339424397      weak  
  22839     0.38602101416171763      weak  
  22868     0.38602101416171763      weak  
  23231     0.8195523069894928      strong  
  23385     0.38602101416171763      weak  
  23391     0.38602101416171763      weak  
  23423     0.38602101416171763      weak  
  23620     0.8195523069894928      strong  
  23704     0.38602101416171763      weak  
  23739     0.38602101416171763      weak  
  23743     0.38602101416171763      weak  
  23747     0.38602101416171763      weak  
  23752     0.38602101416171763      weak  
  23770     0.8195523069894928      strong  
  23810     0.44897213339424397      weak  
  23813     0.38602101416171763      weak  
  23923     0.44897213339424397      weak  
  23930     0.38602101416171763      weak  
  23960     0.44897213339424397      weak  
  23965     0.44897213339424397      weak  
  23973     0.44897213339424397      weak  
  24002     0.38602101416171763      weak  
  24624     0.44897213339424397      weak  
  24857     0.44897213339424397      weak  
  25034     0.44897213339424397      weak  
  25128     0.44897213339424397      weak  
  25222     0.44897213339424397      weak  
  25252     0.44897213339424397      weak  
  25346     0.8195523069894928      strong  
  25374     0.44897213339424397      weak  
  25547     0.8195523069894928      strong  
  25754     0.44897213339424397      weak  
  25889     0.44897213339424397      weak  
  26024     0.44897213339424397      weak  
  26159     0.44897213339424397      weak  
  26294     0.44897213339424397      weak  
  26429     0.44897213339424397      weak  
  26564     0.44897213339424397      weak  
  26699     0.44897213339424397      weak  
  26834     0.44897213339424397      weak  
  26969     0.44897213339424397      weak  
  27319     0.8195523069894928      strong  
  27538     0.38602101416171763      weak  
  27588     0.38602101416171763      weak  
  27663     0.38602101416171763      weak  
  27731     0.44897213339424397      weak  
  27902     0.44897213339424397      weak  
  27912     0.44897213339424397      weak  
  28029     0.38602101416171763      weak  
  28092     0.38602101416171763      weak  
  28118     0.8195523069894928      strong  
  28159     0.44897213339424397      weak  
  28161     0.44897213339424397      weak  
  28285     0.44897213339424397      weak  
  28291     0.44897213339424397      weak  
  28382     0.44897213339424397      weak  
  28448     0.44897213339424397      weak  
  28628     0.44897213339424397      weak  
  28654     0.38602101416171763      weak  
  28927     0.44897213339424397      weak  
  29096     0.38602101416171763      weak  
  29110     0.44897213339424397      weak  
  29186     0.44897213339424397      weak  
  29273     0.44897213339424397      weak  
  29296     0.44897213339424397      weak  
  29321     0.44897213339424397      weak  
  29323     0.44897213339424397      weak  
  29498     0.44897213339424397      weak  
  29645     0.44897213339424397      weak  
  29718     0.44897213339424397      weak  
  29801     0.38602101416171763      weak  
  29861     0.38602101416171763      weak  
  29909     0.44897213339424397      weak  
  29932     0.44897213339424397      weak  
  30087     0.44897213339424397      weak  
  30500     0.44897213339424397      weak  
  30795     0.44897213339424397      weak  
  30870     0.44897213339424397      weak  
  30938     0.38602101416171763      weak  
  31042     0.44897213339424397      weak  
  31057     0.8195523069894928      strong  
  31157     0.44897213339424397      weak  
  31306     0.8195523069894928      strong  
  31415     0.38602101416171763      weak  
  31423     0.44897213339424397      weak  
  31462     0.38602101416171763      weak  
  31546     0.44897213339424397      weak  
  31551     0.44897213339424397      weak  
  31722     0.8195523069894928      strong  
  31881     0.44897213339424397      weak  
  31940     0.44897213339424397      weak  
  31969     0.44897213339424397      weak  
  32016     0.44897213339424397      weak  
  32065     0.44897213339424397      weak  
  32441     0.44897213339424397      weak  
  32685     0.44897213339424397      weak  
  32783     1.0      strong  
  33093     0.44897213339424397      weak  
  33112     0.44897213339424397      weak  
  33162     0.44897213339424397      weak  
  33167     0.8195523069894928      strong  
  33247     0.44897213339424397      weak  
  33259     0.8195523069894928      strong  
  33270     0.38602101416171763      weak  
  33366     0.44897213339424397      weak  
  33377     0.44897213339424397      weak  
  33388     0.44897213339424397      weak  
  33474     0.44897213339424397      weak  
  33629     0.44897213339424397      weak  
  33723     0.44897213339424397      weak  
  34118     0.44897213339424397      weak  
  34126     0.44897213339424397      weak  
  34340     0.44897213339424397      weak  
  34478     0.8195523069894928      strong  
  34532     0.8195523069894928      strong  
  34559     0.44897213339424397      weak  
  34605     0.8195523069894928      strong  
  34647     0.44897213339424397      weak  
  34895     0.44897213339424397      weak  
  34970     0.8195523069894928      strong  
  34989     0.44897213339424397      weak  
  35005     0.38602101416171763      weak  
  35020     0.44897213339424397      weak  
  35112     0.44897213339424397      weak  
  35825     0.44897213339424397      weak  
  35900     0.44897213339424397      weak  
  36078     0.44897213339424397      weak  
  36309     0.38602101416171763      weak  
  36351     0.44897213339424397      weak  
  36560     0.44897213339424397      weak  
  36588     0.44897213339424397      weak  
  36617     0.44897213339424397      weak  
  36642     0.44897213339424397      weak  
  36741     0.44897213339424397      weak  
  36780     0.44897213339424397      weak  
  36784     0.38602101416171763      weak  
  36802     0.44897213339424397      weak  
  37024     0.44897213339424397      weak  
  37042     0.44897213339424397      weak  
  37081     0.8195523069894928      strong  
  37146     0.44897213339424397      weak  
  37233     1.0      strong  
  37343     0.44897213339424397      weak  
  37349     0.44897213339424397      weak  
  37438     1.0      strong  
  37703     0.8195523069894928      strong  
  37855     0.44897213339424397      weak  
  37954     0.38602101416171763      weak  
  37993     0.44897213339424397      weak  
  38016     0.44897213339424397      weak  
  38087     0.44897213339424397      weak  
  38142     0.44897213339424397      weak  
  38156     0.44897213339424397      weak  
  38161     0.44897213339424397      weak  
  38485     0.44897213339424397      weak  
  38497     0.8195523069894928      strong  
  38501     0.38602101416171763      weak  
  38683     0.8195523069894928      strong  
  38847     0.44897213339424397      weak  
  39143     0.44897213339424397      weak  
  39186     0.8195523069894928      strong  
  39308     0.44897213339424397      weak  
  39455     0.44897213339424397      weak  
  39543     0.38602101416171763      weak  
  39668     1.0      strong  
  39678     0.44897213339424397      weak  
  39816     0.44897213339424397      weak  
  39869     0.44897213339424397      weak  
  39906     0.8195523069894928      strong  
  39948     0.8195523069894928      strong  
  39962     0.44897213339424397      weak  
  40080     1.0      strong  
  40460     0.44897213339424397      weak  
  40465     0.44897213339424397      weak  
  40527     0.44897213339424397      weak  
  40551     0.38602101416171763      weak  
  40605     0.8195523069894928      strong  
  40783     0.44897213339424397      weak  
  40829     0.44897213339424397      weak  
  40835     0.44897213339424397      weak  
  40887     0.44897213339424397      weak  
  41217     0.8195523069894928      strong  
  41234     0.38602101416171763      weak  
  41251     0.44897213339424397      weak  
  41293     0.44897213339424397      weak  
  41310     0.44897213339424397      weak  
  41322     0.44897213339424397      weak  
  41673     0.38602101416171763      weak  
  41713     0.44897213339424397      weak  
  41718     0.44897213339424397      weak  
  41733     0.44897213339424397      weak  
  41951     0.38602101416171763      weak  
  41981     0.38602101416171763      weak  
