# searching chr1
# for transcription factor ASH1
# weak threshold: 0.35
# strong threshold: 0.7

# The following is the outputs of the program in the forwards direction. 
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 
# 
# position  strength  type       
  174     0.4210353435816581      weak  
  506     0.5733806332939168      weak  
  527     0.4619629483642097      weak  
  551     0.4793719616344764      weak  
  600     0.4024438312968072      weak  
  634     0.40323216397319656      weak  
  924     0.3970568913414794      weak  
  1022     0.368808303770858      weak  
  1407     0.6714623571147024      weak  
  1666     0.5762054920509789      weak  
  1979     0.4205754828537642      weak  
  2276     0.4783208513992904      weak  
  2562     0.4802259887005649      weak  
  2635     0.48357640257522      weak  
  3090     0.40907896465641824      weak  
  3608     0.42694783865457897      weak  
  3623     0.7086453816844042      strong  
  3905     0.4850216791486006      weak  
  4047     0.3561292865589279      weak  
  4159     0.37334121666009723      weak  
  4188     0.5823807646826962      weak  
  4399     0.5838260412560766      weak  
  4701     0.6980028905531467      weak  
  4943     0.4751018263040336      weak  
  4957     0.3507423466036001      weak  
  5319     0.5515044015241098      weak  
  5355     0.40323216397319656      weak  
  5611     0.6527394560504534      weak  
  5761     0.49375903297858365      weak  
  6034     0.5141899881750098      weak  
  6114     0.5379056628563921      weak  
  6192     0.7244777296018919      strong  
  6435     0.8701878859545394      strong  
  7012     0.5739718828012088      weak  
  7288     0.4081592432006307      weak  
  7639     0.5426356589147285      weak  
  7823     0.35947970043358296      weak  
  8066     0.47247405071606885      weak  
  8173     0.380370516357903      weak  
  8206     0.51267901721193      weak  
  8278     0.4353567205360661      weak  
  8488     0.6359216922874785      weak  
  8560     0.45289712258573106      weak  
  8572     0.6397976612797267      weak  
  8737     0.3770857968729471      weak  
  9813     0.4020496649586125      weak  
  9825     0.6134542110103798      weak  
  10186     0.5882275653659178      weak  
  11410     0.5838260412560766      weak  
  11801     0.7052292734200499      strong  
  11991     0.5379056628563921      weak  
  12144     0.436867691499146      weak  
  12449     0.5041387465510445      weak  
  12569     0.4254368676914991      weak  
  13222     0.3767573249244514      weak  
  13319     0.40796216003153335      weak  
  13794     0.4848902903692025      weak  
  13988     0.506569438969912      weak  
  14107     0.7139666272500328      strong  
  14165     0.43719616344764156      weak  
  14313     0.4979634739193272      weak  
  14482     0.47359085534095374      weak  
  14641     0.40907896465641824      weak  
  15000     0.48219682039153855      weak  
  15418     0.658060701616082      weak  
  15540     0.4443568519248456      weak  
  16762     0.48134279332545      weak  
  17211     0.4150571541190382      weak  
  17236     0.4284588096176587      weak  
  17596     0.37432663250558407      weak  
  17776     0.8667717776901851      strong  
  17829     0.3971225857311786      weak  
  18002     0.38963342530547884      weak  
  18347     0.5419787150177375      weak  
  19016     0.39502036526080686      weak  
  19375     0.49362764419918537      weak  
  19486     0.5028248587570622      weak  
  19849     0.49559847589015904      weak  
  19993     0.35028248587570615      weak  
  20124     0.5566942583103404      weak  
  20678     0.5552489817369597      weak  
  20915     0.5311391407173827      weak  
  20929     0.35685192484561823      weak  
  21121     0.4247799237945079      weak  
  21514     0.5637892523978453      weak  
  21676     0.6317172513467351      weak  
  21784     0.40369202470109056      weak  
  22551     0.40907896465641824      weak  
  22595     0.45447378793851      weak  
  22700     0.4659046117461568      weak  
  22962     0.40907896465641824      weak  
  23260     0.41880173433188794      weak  
  23284     0.4586782288792537      weak  
  23511     0.5091972145578767      weak  
  23937     0.4879779266850612      weak  
  24233     0.7052292734200499      strong  
  24508     0.45716725791617385      weak  
  24848     0.39548022598870053      weak  
  24902     0.5041387465510445      weak  
  25384     0.3767573249244514      weak  
  25653     0.36013664433057413      weak  
  25832     0.5448692681644988      weak  
  26372     0.5448692681644988      weak  
  26507     0.5448692681644988      weak  
  26642     0.5448692681644988      weak  
  26777     0.5448692681644988      weak  
  27788     0.5018394429115753      weak  
  27803     0.5379056628563921      weak  
  28668     0.5039416633819471      weak  
  29147     0.3577059519117067      weak  
  29307     0.3619760872421495      weak  
  29446     0.40907896465641824      weak  
  29477     0.3703192747339378      weak  
  29783     0.4779266850610958      weak  
  29907     0.36821705426356593      weak  
  29925     0.40717382735514385      weak  
  30822     0.37393246616738934      weak  
  30893     0.6393378005518329      weak  
  31574     0.43824727368282745      weak  
  31684     0.619103928524504      weak  
  31709     0.37971357246091186      weak  
  31925     0.41196951780317953      weak  
  32009     0.4397582446459072      weak  
  32132     0.46117461568782026      weak  
  32279     0.35284456707397194      weak  
  32390     0.4017868873998161      weak  
  32691     0.4564446196294836      weak  
  32710     0.4815398764945474      weak  
  32756     0.40369202470109045      weak  
  32819     0.5744974379188016      weak  
  33014     0.46498489029036916      weak  
  33055     0.4711601629220864      weak  
  33160     0.51642359742478      weak  
  33199     0.4386414400210222      weak  
  33508     0.39659703061358553      weak  
  33523     0.5788332676389435      weak  
  33870     0.405071606884772      weak  
  34007     0.45421101037971356      weak  
  34044     0.7812376823019314      strong  
  34049     0.48173695966364477      weak  
  34253     0.7909604519774011      strong  
  34322     0.4214295099198528      weak  
  34847     0.41150965707528575      weak  
  34852     0.760741032715806      strong  
  35105     0.7875443437130469      strong  
  35275     0.4923794507949021      weak  
  35464     0.3908816187097621      weak  
  35489     0.40907896465641824      weak  
  35504     0.4147943765602417      weak  
  35550     0.5721981342793325      weak  
  35751     0.48410195769281306      weak  
  36122     0.38969911969517806      weak  
  36144     0.4026409144659046      weak  
  37696     0.6974116410458545      weak  
  37721     0.4262252003678886      weak  
  37918     0.5615556431480752      weak  
  37935     0.6269215608986992      weak  
  38064     0.447838654578899      weak  
  38229     0.45414531599001434      weak  
  38322     0.3868085665484167      weak  
  38490     0.4949415319931677      weak  
  38673     0.41295493364866626      weak  
  38870     0.5706214689265535      weak  
  39013     0.4026409144659046      weak  
  39184     0.6894626198922611      weak  
  39301     0.39692550256208115      weak  
  39568     0.37130469057942445      weak  
  39628     0.3549467875443438      weak  
  39676     0.51642359742478      weak  
  40276     0.3843121797398502      weak  
  40403     0.48219682039153855      weak  
  40612     0.7435291026146366      strong  
  40927     0.7028642753908816      strong  
